Record ID,outer_fold_id,role,Geological Group ID,Reference-connected block,reported_type,valid_oof,analysis_protocol_hash,abstain_reason,row_missing_fraction,n_retained_features,retained_features,requested_split_seed,effective_split_seed,split_seed_offset
R0163,1,validation,GG0046,RCB0035,S,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.1,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1592,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.05,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1593,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.075,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1594,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.05,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1595,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.05,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1596,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.05,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1597,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.05,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1598,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.05,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1599,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.05,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1600,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.0,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1601,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.0,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1602,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.0,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1603,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.0,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1604,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.0,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1605,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.0,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1606,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.0,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1607,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.0,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1608,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.0,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1609,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.0,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1610,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.0,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1611,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.0,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1612,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.0,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1613,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.0,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1614,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.0,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1615,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.0,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1616,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.0,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1617,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.0,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1618,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.0,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1619,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.0,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1620,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.0,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1621,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.0,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1622,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.025,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1623,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.025,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1624,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.025,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1625,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.025,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1626,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.025,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1627,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.025,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1628,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.025,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1629,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.025,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1630,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.025,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1631,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.025,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1632,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.025,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1633,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.025,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1634,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.025,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1635,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.075,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1636,1,validation,GG0039,RCB0031,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.025,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1715,1,validation,GG0101,RCB0061,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.075,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1716,1,validation,GG0101,RCB0061,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.075,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1717,1,validation,GG0101,RCB0061,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.075,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
R1718,1,validation,GG0101,RCB0061,I,True,A2CFC6311C185EAA2F17BA13E733D522713F64F2850C50F6EEF6E4CE1F592221,,0.075,40,SiO2; TiO2; Al2O3; Fe2O3; FeO; MnO; MgO; CaO; Na2O; K2O; P2O5; Rb; Sr; Y; Zr; Nb; Ba; La; Ce; Pr; Nd; Sm; Eu; Gd; Tb; Dy; Ho; Er; Tm; Yb; Lu; Hf; Ta; A/CNK; A/NK; Fe*; K2O/Na2O; Zr/Hf; Eu/Eu*; (La/Yb)N,20260992,20260992,0
